gene_a	gene_b	label
27894	37191	0
38126	18991	1
16844	38186	1
11003	46715	1
2600	10377	0
30365	2358	0
30484	34023	1
22118	50805	1
3237	13019	0
42908	15130	1
23742	9951	1
19463	5925	0
502	16844	1
29106	5254	0
37500	14039	0
16396	17992	0
18872	24313	0
13705	19786	1
48948	10801	1
29569	26645	0
23173	19668	0
26315	28755	0
50885	2123	1
33286	27278	1
52881	39043	1
28478	40839	1
21426	14888	0
9655	20224	1
48777	34023	1
6320	45958	0
32986	27064	0
48598	25662	0
40541	5015	1
12877	9931	0
13836	46975	1
24119	37049	0
8911	44060	1
35985	44098	1
16844	40182	1
43759	1547	1
9355	46862	1
29566	53953	1
43598	11251	1
42039	48688	0
21613	9372	0
50042	34023	1
43470	32216	0
33234	13005	0
3686	4100	0
28308	15804	0
48180	6333	1
40624	14666	0
7457	18110	0
5133	5829	0
52477	19139	1
1877	30924	0
20631	34023	1
24531	24472	0
16194	9372	0
30285	28478	1
43558	27550	0
26615	47323	0
13096	50261	1
43322	39463	1
35124	39043	1
23293	53066	1
35103	45170	0
92	11520	0
30561	10218	1
49470	13293	0
28478	16912	1
32503	11306	0
34023	51774	1
19034	37178	1
33701	22478	0
16208	27601	0
7158	18243	0
16865	25634	1
48250	13765	0
53470	16844	1
47457	10611	1
36443	28971	1
27071	23837	0
2661	9529	0
37876	30920	0
49667	3768	1
26571	4740	1
716	48566	1
17558	33941	0
26198	43514	1
34023	14723	1
49938	1403	0
1750	42862	1
21404	23247	0
458	7452	0
25662	15845	0
26539	34953	1
18501	25251	0
18536	25867	1
28303	16844	1
38126	6277	1
14014	29546	1
50637	13256	1
35917	27457	1
29132	35289	0
25470	20088	0
47426	16654	1
47610	46318	1
12537	52455	1
28646	51335	0
53953	5254	1
49830	21276	1
15284	16213	0
11116	10043	0
7365	24601	0
27021	31511	0
28183	40081	0
17614	21187	0
24406	30791	0
33276	1363	0
46437	20693	1
41993	30924	1
48607	46427	1
4701	26148	1
25523	34374	0
41103	27526	1
6166	3626	1
53028	21775	1
28252	18809	1
40038	4714	0
51153	46487	1
16844	8531	1
28478	1391	1
47469	11501	1
25125	4077	0
45073	29201	0
4235	3775	0
16844	23295	1
43812	10374	0
37863	51966	0
7742	30847	0
10220	7683	1
1047	35010	0
51801	24891	0
35917	22145	1
32468	9183	1
49340	49769	1
26002	25776	0
32328	14665	0
35793	4961	1
18256	38681	1
26965	2420	1
18507	47174	0
17523	18835	1
33806	20234	0
34023	11717	1
11003	15455	1
43903	2497	1
4736	27351	1
14603	4907	0
33462	47072	0
16883	38126	1
9598	2965	0
41374	8160	1
13737	18835	1
15512	36796	0
22131	31170	1
8902	47610	1
15204	52817	0
30825	45644	1
45277	12859	0
33301	29399	0
22062	30093	1
13719	2839	0
43903	45575	1
23873	35985	1
50768	37069	1
52527	1403	0
29270	34023	1
17365	47874	1
32191	7201	0
12515	5776	0
39099	13847	0
38126	13504	1
45804	48946	0
17523	32460	1
41103	41103	1
4077	15262	1
37345	44939	0
32795	38126	1
31360	14756	0
27095	31677	0
39043	4945	1
32869	34360	0
1674	27315	0
21807	17076	1
48312	34289	1
44930	43622	0
6241	38237	0
48264	2189	0
41070	16844	1
15	21252	0
3752	42140	0
15705	6592	0
40671	48844	1
7327	15822	0
43392	16654	1
48162	6382	0
28601	39043	1
18966	25981	0
8295	10768	0
40189	29749	1
43826	34662	1
27692	4113	1
6266	15390	0
38146	12161	0
48755	45599	0
17633	18429	1
325	44930	1
30804	2263	0
3766	41521	1
9952	40986	0
41420	24908	0
38984	35386	0
22577	6606	1
16844	32168	1
1102	17558	1
19617	10751	1
13395	25164	0
39043	32563	1
2329	31678	0
35426	5412	0
29358	11361	0
40541	45958	1
8302	30769	0
48198	23371	0
20693	22097	1
14725	15262	0
43826	24990	1
41103	28513	1
51716	33089	0
30825	43006	1
43304	5254	0
14026	10220	1
9744	23671	1
23873	6914	1
31094	16041	1
22479	31035	1
11818	25867	1
325	27351	1
20510	14495	1
18337	13484	0
25455	10553	1
47237	28543	0
34023	30568	1
21775	18201	1
19485	32739	1
9875	23053	1
48598	32588	0
19034	12033	1
17203	13033	0
18738	38126	1
15146	34023	1
4405	12242	1
5497	26796	0
30510	30825	1
38126	44725	1
26265	21194	0
25928	31119	0
1885	33378	1
32980	1390	0
5302	25267	0
41033	34179	0
25867	50532	1
51985	6752	1
36856	26718	1
47582	19642	0
27831	48369	0
22528	29532	1
13530	23230	0
44215	40870	0
50805	33647	1
18866	19946	0
45958	7610	1
34023	26364	1
7416	7809	0
10116	24837	0
53789	25410	0
14743	34023	1
49830	11099	1
49650	12190	1
40617	50277	0
91	49696	0
33372	15966	1
33538	17099	0
37801	1987	0
53733	23713	1
17798	16654	1
22549	10622	1
14843	52237	0
34023	7862	1
34799	6624	0
8061	21903	0
34102	13654	1
46797	47853	0
24469	18810	1
25634	15567	0
40114	15430	0
19171	28941	0
9800	26135	1
12242	15455	1
42479	16844	1
9613	38582	1
28337	32000	0
22268	26198	1
52317	21523	0
18345	46624	0
34988	38126	1
4383	12441	0
31356	16502	1
6562	15202	0
15539	27291	0
1923	19107	1
11415	38126	1
9951	6278	0
40159	21258	0
10723	32349	1
45958	30791	1
48010	4113	1
47617	44970	1
47469	28243	1
21905	28614	1
49910	43692	0
52187	25350	1
46253	16844	1
31024	28074	0
13705	21775	1
6679	51661	0
37069	14613	0
43138	43577	0
15617	52684	0
11371	24177	0
9387	30825	1
33430	23053	1
40617	32332	0
10202	24832	0
44424	13188	0
32726	46879	0
4584	30681	0
10377	37908	1
9064	50885	1
49830	20834	1
16654	10004	1
28478	16774	1
34023	46711	1
785	29847	0
28951	7288	1
34023	31312	1
26329	3878	0
31747	31290	1
52379	43470	0
37938	44114	0
40516	41602	0
6624	37797	0
17523	41448	1
35695	39596	0
32281	14025	0
28725	23742	1
35708	40491	0
7309	44235	0
45639	28478	1
31706	4316	0
27463	25706	0
49621	39043	1
26640	21370	0
48312	33526	1
34436	24191	0
26570	39601	0
15332	39043	1
19304	42136	0
29050	5455	0
26644	47574	1
39099	49586	0
2857	15500	0
19034	7357	1
37881	38461	1
31299	25925	0
17680	52584	0
18810	16287	1
50573	33905	0
46071	42150	0
18872	48378	0
27708	40632	0
41818	21775	1
34044	22672	0
43759	29357	0
28478	4627	1
29587	33595	1
45349	11508	1
10565	16251	0
11141	28478	1
22317	26799	1
34023	23100	1
53953	16122	1
40617	39212	0
716	40573	1
48015	33130	0
30740	48144	0
52809	34023	1
515	49414	0
29388	7790	0
16301	29132	1
35524	33649	0
52501	25037	1
49783	10316	0
49005	10723	1
28478	37345	1
22909	12973	1
16844	50965	1
44828	29608	0
3128	53928	0
13121	75	0
19745	29447	0
37974	20955	0
21978	8164	0
7809	9729	0
19793	50805	1
23736	25147	0
37308	53639	0
46987	6403	0
34102	50885	1
18775	40209	0
32070	39212	0
1877	50364	0
49242	32739	1
39043	39461	1
31356	26093	1
42822	45064	1
42367	38126	1
52728	34023	1
7294	16844	1
32840	27040	0
9848	7297	1
716	1195	1
1029	17963	1
44930	4073	1
37172	30825	1
50496	10553	1
27138	21965	0
868	24388	0
52814	6457	0
28478	21187	1
38126	31759	1
16844	14026	1
38398	6139	1
10944	12005	0
45277	20684	1
1390	702	0
9503	53918	1
40617	16201	0
44713	53824	1
34102	46577	1
36707	1547	1
41162	38571	1
12686	39236	0
44533	5188	0
22916	38157	0
52756	52477	1
53947	30825	1
1388	18810	1
31003	53423	0
35790	28478	1
35426	31773	1
26743	1195	1
48715	38578	0
8788	15360	0
11946	33707	0
31256	35504	1
24480	42908	1
10218	12111	1
19133	50733	0
25930	29012	0
52381	43438	1
39884	53953	1
53086	16241	1
44527	8108	0
26080	26551	0
19832	38126	1
43811	40038	0
8160	18429	1
45247	36840	0
35439	26503	0
24298	6637	0
15687	9125	0
18429	26692	1
49562	16844	1
2357	14717	0
47513	51328	0
10758	3706	0
40914	4770	1
8991	33335	0
4113	41380	1
41263	44060	0
7294	1231	0
39737	7494	1
7862	27304	1
34102	52139	1
18699	13954	0
48935	18810	1
51547	10682	0
42191	42744	0
49270	41521	1
45743	35428	0
8363	11593	0
43063	28478	1
19464	31979	0
25884	24325	1
38966	33525	1
75	34612	0
9809	43476	0
19034	31669	1
36707	10611	1
40578	2548	0
9507	48741	0
47455	18880	0
34102	10553	1
43577	51359	0
43320	11044	0
31798	515	0
45495	37330	0
10698	12635	0
42136	5565	1
10586	16903	1
38126	5302	1
28478	11026	1
39063	51458	0
33957	38126	1
39887	50975	0
2244	17425	0
52562	27385	1
19034	4469	1
51966	12502	0
18167	16844	1
5818	25319	0
36960	51594	0
30369	9729	0
46288	14754	0
49382	32574	0
38645	52562	1
46913	27851	0
50885	40913	1
2458	53950	0
4626	25183	0
19034	3619	1
32317	51409	0
13727	37896	1
52035	38824	0
30333	43759	1
6558	16919	0
37178	18232	0
16654	11076	1
35399	18440	0
29124	20377	0
51814	11564	0
51637	7800	0
42862	42327	0
3049	50717	0
51822	5133	0
53510	26312	0
392	42895	0
45894	10269	0
34023	7884	1
16844	27577	1
45389	18429	1
14454	2120	0
16483	34023	1
39432	52071	0
45257	34023	1
18049	39707	1
11155	53953	1
48336	26994	0
52477	746	1
4742	50907	0
47063	43470	0
16287	18810	1
24568	51290	0
28494	31356	1
16733	1403	1
30570	10723	1
31672	29977	0
28478	1219	1
18399	28241	0
4178	34023	1
28478	52627	1
1254	35117	0
1998	43165	0
35608	52965	0
32023	32155	0
36808	10370	1
36532	51996	1
1040	50394	1
12217	19494	1
51985	8711	1
19396	8984	1
331	33595	1
1750	47455	0
49811	34612	0
44930	2837	1
46451	1206	0
44214	5760	0
16844	2389	1
21417	48166	1
40690	4384	1
52589	30096	0
28521	1637	0
25251	1413	0
51172	11786	1
20400	18461	0
17778	40051	0
6965	1987	0
45575	36469	0
4761	44930	1
2447	17775	1
46253	32436	0
26102	45958	1
31295	45526	1
46801	1892	0
10841	19761	0
26171	21768	0
13307	6063	0
29132	1118	1
19882	23300	0
32664	50559	1
36689	50218	0
33791	19034	1
41834	16930	1
967	9273	1
39043	10966	1
43937	19797	0
31375	10811	0
23842	19034	1
1668	38126	1
18810	22519	0
18263	18401	0
14764	31869	1
30706	27424	1
551	45958	1
7862	41103	1
6154	51328	1
19034	38907	1
13813	27351	1
49414	17365	1
53017	19464	1
10723	30544	1
2179	7069	0
27919	49562	0
26283	13413	1
50760	50885	1
33488	38126	1
40808	23781	0
35470	15257	1
41905	8302	0
3722	39193	1
50760	15755	1
52188	36013	0
34023	22519	1
34071	14359	1
42964	20764	0
19423	12134	0
49963	26176	1
40455	40486	0
11160	25722	1
38592	16654	1
840	35123	0
29779	25804	0
10586	27445	1
21069	26198	1
34023	39270	1
11409	33308	0
31558	11181	0
7862	25867	1
15617	17284	0
8628	35308	0
27648	15067	0
42370	1444	1
7129	45170	0
46864	41693	0
19335	18830	0
23053	50042	1
26658	53594	0
739	47230	0
24475	30825	1
42814	48995	0
13971	44792	0
43060	32718	1
42942	1391	1
53663	23742	1
18296	10243	1
18429	31290	1
13825	13416	0
9628	48470	1
47749	51328	1
14613	16106	0
24391	52477	1
13133	41374	1
31463	35386	0
10314	33995	0
41262	26799	1
31664	53702	1
1113	33832	0
8835	48403	1
1116	14330	0
12760	41616	0
30340	2833	0
19317	10326	0
29444	34023	1
30825	25291	1
10714	38126	1
22528	5711	1
10253	53863	0
42166	17459	1
27871	31075	0
19034	46854	1
51604	5108	0
37927	30745	0
48049	16371	0
35985	40573	1
46600	9355	0
23968	47230	0
4051	43811	0
10269	10788	0
2055	34023	1
30070	10723	1
11003	24469	1
25634	31184	1
46844	36483	0
12961	29132	1
13834	26171	0
35787	21378	0
28510	11293	0
95	36213	0
25537	34485	1
22703	41346	0
43550	34315	0
3722	12969	1
14993	45674	0
40913	26743	1
5927	34458	0
50868	5689	1
37368	30348	0
10758	22214	1
36805	11003	1
37723	16209	0
5497	11876	0
23738	23413	0
52720	25776	1
53953	21680	1
14851	48223	0
15764	28867	0
46382	27351	1
50733	52924	0
29702	35632	1
11099	18810	1
43659	11076	0
48610	3775	0
46624	16844	1
9848	26282	1
33286	16654	1
24354	45898	0
17873	16696	1
53094	37761	0
51914	46253	0
11306	51206	0
29433	904	0
1815	53017	1
4113	51822	1
25994	4384	1
2568	35695	1
50607	34023	1
36365	4300	0
28300	15824	0
51507	16321	0
37822	35002	0
46140	51245	1
23510	46987	0
30825	5203	1
22097	20693	1
48172	38039	1
53076	6701	1
47593	28478	1
1237	17076	0
24036	27100	0
27138	38411	0
28478	12798	1
34023	41121	1
11714	40077	0
482	46483	1
40690	24538	1
7133	31738	0
5829	28131	1
4778	5015	1
21613	6846	1
33628	28478	1
50394	45321	1
49830	46437	1
35985	15566	1
18035	32945	0
4113	11609	1
3813	46807	0
23035	11043	0
15061	21650	0
31290	41993	1
13887	36217	0
23742	32339	1
16844	9642	1
44479	974	0
17530	6558	0
10219	13895	0
31356	22131	1
6542	8940	0
7185	18911	0
33405	43903	1
1179	16844	1
51089	49611	1
19548	7932	0
6154	16712	1
17633	10680	1
1773	23545	1
24703	50987	1
34368	52791	0
45232	4838	0
38126	6177	1
10374	40362	0
4992	29577	0
7914	14685	0
42578	43550	0
19786	46509	1
35630	29166	0
8551	7394	0
53953	51143	1
19577	32557	0
14190	32409	1
41144	85	0
4797	45958	1
10723	8033	1
21884	30503	0
2057	16245	0
46442	31398	0
17365	21742	1
51985	5479	0
41850	28757	0
46192	4165	0
4235	31669	0
24044	7859	0
48315	6939	0
990	29050	0
48470	14851	1
40375	52387	1
20371	34023	1
36276	31860	0
19034	17464	1
48844	25074	0
41102	23964	0
6866	31144	1
19577	52073	0
14665	39043	1
43148	36399	0
20693	1395	1
47746	19405	0
36707	25436	1
23815	28510	0
448	35513	0
34023	4213	1
4030	52669	1
42388	27318	1
3290	47469	1
8705	36688	1
22097	18810	1
21185	38126	1
38126	43794	1
10748	35896	1
11957	2869	0
14564	28478	1
34931	23300	0
26994	48336	0
20693	50	1
4742	51079	0
3174	45698	0
20261	51805	0
47124	50885	1
2201	29012	0
26148	1082	1
6121	42244	0
53905	45433	0
28177	6628	0
2586	6898	0
49311	3569	0
28941	19317	0
49432	48162	0
40669	20693	1
38321	11181	1
19777	13564	0
34023	2291	1
51594	30552	0
20510	1524	1
19034	15898	1
15019	10314	0
10753	11302	0
53265	3355	1
13315	20254	1
4061	6085	1
34023	13223	1
32409	22475	1
15623	36994	1
36824	39043	1
20719	6266	0
47943	50885	1
17275	14448	0
48303	30301	1
46739	11446	0
20164	38052	0
51352	4113	1
34325	2831	1
50394	43751	1
4038	39914	0
27819	34043	0
32574	11251	1
53459	34023	1
9659	863	0
32111	29546	1
45575	53017	1
38423	29546	1
40757	20722	0
30791	16718	0
16865	25768	0
39921	26974	0
31706	45080	0
14234	48778	0
35485	47158	0
10269	45894	0
4761	40913	1
7683	47720	1
26793	43589	0
16774	16913	1
15204	1547	1
14965	20806	1
44114	20799	0
23636	39026	0
11439	24298	0
28063	44201	0
39960	50267	1
35437	25978	1
14184	28366	1
13091	49830	1
134	26692	1
16903	16993	1
49153	1728	0
27123	44949	0
7691	12267	0
39175	48312	1
29352	44970	1
16596	17454	0
13847	26282	0
31347	38200	0
47862	28725	1
32400	26743	1
5178	10553	1
10272	17523	1
2992	27955	0
50408	38126	1
20444	41196	0
50879	32875	0
28303	31414	0
44889	44689	0
44970	31873	1
49904	27946	1
51099	40014	0
34023	16322	1
11570	22499	1
47874	36916	1
8160	46379	1
39564	38126	1
39224	48392	0
18843	25237	0
45149	22373	0
38126	32973	1
51535	32538	0
37820	51822	0
30310	26928	1
11786	50318	1
17365	18201	1
16844	44540	1
5412	42106	0
43751	22860	1
30931	51966	0
11246	28176	0
22062	39020	0
21742	36994	0
40787	31810	1
26824	44758	0
544	42851	0
17830	38195	1
34023	20046	1
24520	20493	0
10586	35401	0
44098	50868	1
13096	6063	1
52716	18137	0
51995	4113	1
40496	47081	1
24180	33967	0
47617	29796	1
9349	48540	0
1736	9794	0
8092	26796	0
47783	26320	1
41825	19034	1
42690	50181	1
48899	14777	1
10668	16654	1
46318	27188	0
45526	22645	1
39043	14426	1
41602	29504	0
28396	28478	1
10164	28083	1
16654	38039	1
23051	13251	1
7683	19843	0
49201	42645	0
27351	27819	1
45073	8835	0
35401	38126	1
7076	49947	1
1172	33390	0
8666	30825	1
26198	15455	1
1773	18286	0
37850	41296	0
52318	23078	0
43776	37024	0
40051	35140	0
28985	9791	1
16654	19141	1
33388	43903	0
41566	47459	1
11228	39432	0
41850	13847	0
42572	18459	0
20693	18470	1
10622	39175	0
2794	319	0
31285	30825	1
9354	34023	1
22591	44765	1
18081	23443	0
14572	2645	1
36540	10421	0
46892	5309	0
50391	5509	1
27445	20726	1
53017	20307	1
20693	38430	0
15234	6348	0
13456	34102	1
25726	716	1
49611	6063	0
43242	4112	0
39043	40109	1
31764	14731	1
26102	29132	1
7097	32574	0
27351	24118	1
34023	27832	1
37330	31087	0
26321	47197	1
17523	10272	1
34023	31932	1
50278	34023	1
40940	34526	0
42814	37102	0
14489	13251	1
29447	20238	1
5544	28802	0
32933	39043	1
40473	31414	0
12399	40855	0
17113	16844	1
17748	52660	0
7559	3971	0
47157	19958	0
44388	36747	0
24584	15283	0
35513	47513	0
15430	4113	1
29856	36707	1
18680	4847	0
10662	44451	1
30825	7745	1
26863	53953	1
26187	18466	0
50732	19141	0
45211	43022	0
31918	23781	0
46234	32519	0
19264	31740	0
44267	44279	0
31571	41262	0
51839	34023	1
29355	40114	0
41869	5662	0
12416	32499	1
46987	1827	0
22582	46530	1
33681	50823	1
32328	38126	1
39643	20407	0
49168	46983	0
32706	44247	0
52079	7986	0
22989	9349	0
47495	12652	0
230	29733	0
16688	11570	1
40870	17113	0
27389	50719	1
23736	1788	0
10723	51994	1
32739	11290	1
1395	11786	1
27754	10350	0
21349	36707	1
45495	39960	0
24809	24529	0
36331	6903	0
11405	22224	0
5509	5270	1
52327	48093	0
14945	27254	0
34368	32860	0
45812	13127	0
36028	1201	1
52508	34023	1
4113	22103	0
47941	31595	0
36118	30510	0
25455	18777	0
15871	11825	0
34414	34023	1
28769	1462	0
34023	40820	1
17049	15539	0
7595	4113	1
45958	5599	1
46652	39437	0
16355	44725	0
6938	44970	1
10220	13599	1
34023	12143	1
28478	20399	1
6701	13543	0
19034	47342	1
10143	46655	0
37119	1177	0
35607	21905	1
21965	48715	0
17294	319	0
18664	53947	0
50154	40045	1
29495	6804	1
44131	52477	1
48778	28143	0
14888	41374	0
39999	5954	0
32784	33998	0
10966	24954	0
466	32349	0
8209	15572	0
10723	12890	1
497	21806	0
11	32568	0
22158	15478	0
319	8160	0
7133	7804	0
50496	52139	1
52455	9509	0
51335	44986	0
14781	42769	0
13815	27659	0
8603	28478	1
1421	38126	1
38126	35269	1
7800	19786	1
46796	16885	0
34023	14026	1
28337	39268	0
22843	16844	1
5557	39498	0
26743	45224	1
10253	29644	0
38130	2049	1
36331	5203	0
46892	29785	0
16104	13251	1
51047	36212	0
48433	14330	0
46110	28241	0
27251	34023	1
6879	38695	0
22661	6251	1
3942	42106	0
9848	7800	1
52044	30992	0
14024	39217	0
6998	39155	1
8651	4589	0
25270	46744	0
22027	33908	1
29654	18835	1
29011	16660	1
46764	34023	1
24428	34023	1
26258	43144	0
21378	40978	0
38039	19034	1
23902	42029	0
44930	26743	1
1884	34023	1
29733	38668	0
21349	8453	1
31836	39887	0
8613	35632	1
13062	49201	1
13062	25002	1
12413	16844	1
10723	41263	1
49331	9077	1
26093	10751	1
30307	40668	0
37441	38823	1
39636	28971	1
50532	28266	0
29654	47056	1
50490	29796	1
4561	25473	0
7131	39799	1
2600	29068	0
41928	16059	0
19034	6231	1
43903	1177	1
32110	32979	0
5343	28478	1
38423	19485	1
16654	17261	1
32851	6720	0
38126	12967	1
25138	18105	0
48984	28478	1
49125	21640	1
38126	29270	1
44847	49469	1
4025	13250	0
53924	50467	1
24591	25002	0
28478	3681	1
34023	32339	1
3531	7457	1
50029	46765	0
31991	4478	0
29547	22959	0
16041	53265	1
39440	11246	0
4077	5648	1
31356	15785	1
34928	22004	0
18103	34023	1
36443	53870	1
53201	30776	1
848	5749	0
49068	26103	0
2363	37688	0
19963	7561	0
32933	28254	1
28252	35274	1
36662	15387	1
44427	4113	1
16733	15024	0
47853	8299	0
982	52444	0
28124	43778	0
40014	2487	0
34436	26566	0
5565	47315	1
36820	19196	1
48744	52543	0
25450	2837	1
25540	37549	0
28473	34756	0
50596	3489	1
39502	6085	1
6556	51836	0
11864	36419	0
21523	47593	0
28254	27344	0
36916	48935	1
25647	30127	0
40855	43923	1
40600	32863	0
26405	4095	1
43125	38126	1
34023	19939	1
12465	42366	1
33076	27424	0
6690	809	1
8957	26645	0
32512	4738	0
29930	53409	0
50042	14576	0
22672	19494	0
28478	27258	1
34250	46227	0
45958	50122	1
23243	2955	0
28971	39636	1
10723	24990	1
34023	24434	1
10063	52305	0
18044	26240	0
4077	51172	1
47180	34023	1
41085	17217	0
38850	41516	0
46509	20693	1
1898	34	0
16548	19031	0
47082	8243	1
9432	38648	0
19141	14928	0
28266	36223	0
26743	20631	1
15903	29132	1
2872	10359	0
39026	33462	0
8059	19034	1
21243	838	0
39397	45128	0
18488	49938	0
42915	51201	1
40258	48495	0
38	50391	0
35788	3295	0
53729	19737	1
39788	1136	0
40767	16844	1
38126	10714	1
28478	1952	1
22224	43763	1
1444	13416	1
19336	45261	1
1844	28562	1
37795	53953	1
28478	13268	1
46744	25270	0
52846	22630	0
13642	36779	1
40787	50888	1
38126	23411	1
12134	40671	0
6722	1040	1
6681	5509	1
48844	9689	0
28986	3984	0
31504	16774	1
23397	44064	0
8431	28176	0
47622	36110	1
1900	53905	0
11099	8243	1
42448	8125	0
12220	32185	1
32879	29580	0
34614	5683	0
29796	20488	1
48469	19295	0
4961	25002	1
13456	46538	1
42491	25904	1
20509	12015	0
53470	15554	0
38126	28974	1
34780	44698	1
10799	25706	0
33140	39043	1
28798	7389	1
46799	33936	0
12163	38266	0
3731	15109	0
44667	18835	1
25037	52501	1
5662	16774	1
5864	47063	0
25450	1546	1
36904	16844	1
28478	19551	1
44481	52477	1
16749	9321	0
4301	39155	0
45988	9620	1
28303	46322	0
16096	26324	1
30825	23328	1
5744	50347	0
25994	9620	0
37894	79	0
17431	22409	0
5287	28478	1
26863	28478	1
32299	11290	1
37717	14363	0
40340	25061	0
36916	15795	0
52398	7575	0
18167	51934	0
15785	51610	0
52711	25662	0
34612	34295	1
46829	9684	1
15204	21187	1
24714	37060	0
19034	12652	1
24825	34023	1
10553	28478	1
10546	10723	1
19995	20627	0
11501	10407	0
8327	8243	1
17629	14846	1
38126	1846	1
34023	30485	1
16104	41720	1
33716	28949	0
38514	27166	0
34474	37894	0
34205	41376	0
33500	18044	0
5509	13515	1
6530	39461	0
24993	21641	0
28478	41553	1
36400	3355	1
22944	27351	1
10560	6085	1
26198	47686	1
16844	15543	1
4631	2583	0
50719	32933	1
39382	30771	0
33491	10220	1
24360	49667	1
16602	36733	0
47309	18694	0
1026	33124	0
50868	53663	1
37842	4832	0
12233	27866	0
52477	325	1
40772	39995	0
52817	15204	0
30825	49935	1
49904	42576	1
12709	2568	1
15649	44835	0
29223	40620	0
37868	53120	1
27911	25037	1
30771	29930	0
45349	625	0
51576	26487	0
14628	27445	1
21043	48312	1
53378	2998	0
38126	6218	1
53953	46605	1
15824	32339	1
18137	18016	0
35466	29877	0
12242	46	1
27523	47072	0
3862	16284	0
37378	47662	1
49686	28478	1
11689	45877	1
1877	49005	0
20484	38566	0
19683	28478	1
31862	38126	1
16903	27112	1
50001	16095	0
8372	15680	1
15824	7617	1
3622	3290	0
29424	4350	0
6297	22317	0
29077	45559	0
17635	41628	0
21641	51839	1
30753	10375	1
19559	45515	0
26368	51175	1
21746	53729	1
40045	24325	1
6278	10034	0
27304	14550	1
39453	29566	1
50089	16096	1
16903	31711	1
8959	41521	1
30443	13327	0
19964	14846	0
44970	16654	1
14221	28478	1
3635	5787	0
10586	14014	1
47413	33054	0
47058	4807	0
20806	9150	1
728	45052	0
13005	35163	0
40081	1444	1
5513	6987	0
45086	18835	1
6085	16485	1
17523	11290	1
17258	26193	0
51255	12399	0
53870	40608	1
27350	33595	1
30286	42567	0
27657	50955	0
34792	19526	1
43314	33274	0
28329	17185	0
22582	16844	1
4961	392	1
16854	29076	0
44131	5832	1
39603	9931	0
39159	21979	0
31595	12355	0
32784	34023	1
44481	19786	1
43085	22736	0
